PCA1,PCA2,PCA3,PCA4,PCA5
-5.0747537891216625,-2.375945370437409,-1.3394727189899425,-0.19732459437556002,0.43532449152599456
-5.033656939307503,-2.408811033944755,-1.2497379926889705,-0.22548858331750754,0.4199831110850614
-5.114767238203979,-2.3483238195432987,-1.4237850146853746,-0.008692887921371364,0.3527377468320165
-5.138536066124709,-2.2612455616028058,-1.471173582268956,0.016865743216879923,0.5547199767390338
-5.132790197740049,-2.280235647869778,-1.4305642209171685,-0.10187095121064768,0.547110499262363
-5.154363216533529,-2.248502712302262,-1.5550673048793124,-0.010856286096690412,0.46197185682721986
-5.197595777007881,-2.2053872580123537,-1.4881553711574886,-0.08744791580193731,0.5949397807333182
-5.216964643258069,-2.280471091617924,-1.537160023314686,-0.062120894531029,0.5341859337554622
-5.238328726292983,-2.301965358910327,-1.55107374047934,-0.013613426653989787,0.4826615295187056
-5.280630988438168,-2.2629060785941113,-1.587404248410945,-0.023569593910673866,0.5531510038095084
-5.330710003177683,-2.2623225213439238,-1.6924088889498787,0.0681130656849927,0.4841698494112808
-5.346065635567887,-2.238761134435319,-1.8517782321405616,0.0982551729842768,0.5681259347937568
-5.336240258973829,-2.292671628962768,-1.6580318773453724,0.0523100989738957,0.5148717937029157
-5.308754155192241,-2.237191140820667,-1.697334761661885,-0.010029907067815402,0.5255469890236564
-5.346142945318811,-2.1969353297088814,-1.9095246350177077,0.12492514336207568,0.45999203539723893
-5.389859911485792,-2.0667704485787755,-1.9119004551635004,0.19868944772377212,0.5377465459829143
-5.302508250069786,-2.019595967427488,-1.9471460498950588,0.09000683035737274,0.48067596403471435
-5.3393949532640095,-1.9271425516521303,-1.9440521809546307,0.10781291845576857,0.6739779399328242
-5.360266328499254,-1.8854154631882498,-1.922160257913765,0.18903093111757768,0.5702126343559237
-5.395645337878815,-1.790200224739217,-2.0833107288729016,0.22727039758168024,0.6520856170912628
-5.327050367669986,-1.7384376808180586,-1.8976788274158054,0.049574387982402525,0.6082090316178054
-5.266735422163553,-1.8405538768689942,-1.8131396449203083,0.009198021084959693,0.4574391946311313
-5.291611541741713,-1.8103664359191627,-1.867458248905866,0.14152089390762546,0.4212282117778763
-5.373692129397083,-1.7894327735301663,-2.1002364516899985,0.2603156445242335,0.49309029349301703
-5.457082129779256,-1.766582714046503,-2.122643445559222,0.28448653092797793,0.6370413250855325
-5.449615072826193,-1.7984481917466106,-2.0688483487471294,0.2983408538411758,0.5911735843716553
-5.270033025793689,-1.9145105471057478,-1.8037134366259682,0.11377088984760861,0.6254457822630692
-5.30096996485012,-1.884672648349676,-1.9129742767605746,0.13569356464069882,0.41743189853076
-5.3462309257377845,-1.830875855001605,-2.0686167908836524,0.30015865438082834,0.38384609092449634
-5.434833380186216,-1.743206722825263,-2.3783920919442005,0.5222688134169085,0.4561661407188157
-5.473945903118335,-1.6324597986956544,-2.566179153270345,0.5129808228603788,0.5701051760480481
-5.433247923069086,-1.6800115895561698,-2.517040268439596,0.3810304700592324,0.5560313062418558
-5.483620728697839,-1.4338720688282185,-2.7644854364396694,0.49741394929869054,0.7973679628777133
-5.548413934394422,-1.317191873995545,-2.772688031173247,0.6580846809558112,0.7831169209177262
-5.489389177623357,-1.4171718937541595,-2.5650414874501375,0.5580679838319154,0.7695021120852354
-5.441411148878317,-1.4583647579317758,-2.5022473850073377,0.4887354521126156,0.731221307861577
-5.538974719247993,-1.3454539275904962,-2.768343155102055,0.646521295209555,0.732731169396299
-5.660281365958901,-1.2912821743611191,-3.062251232774695,0.9035717166015435,0.8626144887150679
-5.8321042303859905,-1.2864361603222687,-3.2924806775454094,1.1752367861555986,0.9850773501225327
-5.767954641580306,-1.1445526735648057,-3.1740047569233765,0.9401501508081753,1.0870742796770831
-5.738427050256143,-1.20149776000175,-3.0702100789953755,0.870952933149245,0.9768121228286366
-5.773550050805714,-1.2911285536623256,-3.0554193454992395,0.736046112741757,0.9724308230026956
-5.717134981685468,-1.3554847432561525,-2.7701019283037445,0.5395693755699525,0.8798656412998487
-5.681614500518254,-1.4042734979857625,-2.673706570138544,0.5034829343981148,0.961837999650441
-5.619977472327203,-1.4570704097225189,-2.633006187187599,0.4550676360168197,1.0057652241182702
-5.7146931660592,-1.3497148422623617,-3.066601517519891,0.774152007046917,1.0113420865383829
-5.715181619567503,-1.2892383428120635,-3.221515501005339,1.02172737058851,1.0051100597977305
-5.825527765132622,-1.318690652839934,-3.5811742197831933,1.2902689538549539,1.0379288188577696
-5.810940148221012,-1.367136056298279,-3.4682150650218864,1.242479243504497,0.9050320532026435
-5.71525986386654,-1.2034189758448148,-3.238140957835001,0.9436608179023886,1.2501952597747454
-5.586098458406782,-1.4994399887027994,-3.0932043631536636,0.7757330261715797,1.0368160611427457
-5.433622080074901,-1.6413438592725411,-2.945562433938181,0.6397691960288278,0.8663937890948796
-5.444662665995287,-1.4909298225398577,-3.1256477826445677,0.8081950785226775,0.9129780260060757
-5.390155278422348,-1.5171392162098365,-3.096680060520135,0.7098270851711218,0.779336030599173
-5.365255939929425,-1.4655291175284109,-3.1289738058323437,0.580928520238478,0.868533405667847
-5.307495563519411,-1.4472511354855189,-2.8919906560094724,0.4401482347434999,0.8651067177444739
-5.353092374316086,-1.3496651696692714,-2.8035864051962416,0.413217832946098,0.9143932726149198
-5.31730194765328,-1.5632521583036207,-2.5730192250645136,0.338713955022694,0.9151382061113125
-5.299847624764452,-1.573646037157429,-2.675181054030442,0.3505349036080339,0.8805427717664089
-5.262897967960801,-1.4573392950754658,-2.7181712484236,0.30974024599105054,0.930276400133355
-5.322197199325819,-1.4995337719459705,-2.585105148340215,0.3902214827305396,0.9757761916942435
-5.260212095909289,-1.542502270956197,-2.560414210115297,0.3428617602443086,1.0215601149036873
-5.263900191699268,-1.5000393673282555,-2.6612764502332444,0.43794453310705383,1.0675064188804917
-5.265679976954791,-1.3859177424970783,-2.6592466122069287,0.4589953364952541,0.9459924231789854
-5.343707314107043,-1.4352427771843825,-2.842673744015645,0.5907798683686649,1.0004354975691325
-5.308365764251015,-1.402774127542606,-2.954624660852688,0.5683588252592039,1.0006089865184964
-5.3069323154973205,-1.3935155832915782,-2.94992281954881,0.5585378113942526,0.9954137774360283
-5.287271604839908,-1.371378118689689,-2.9726627361720253,0.5281202201101188,1.0107908503032121
-5.401228581239958,-1.2701283696404353,-3.3385340937372687,0.922172072898647,0.9950488995764757
-5.380080643297645,-1.2974529782362902,-3.362040641155223,0.8667635481006503,0.9575880809394834
-5.406747136198803,-1.2862464509582465,-3.4324658864031674,0.9767258461850031,0.9899322356713866
-5.358876567459145,-1.2806540245119262,-3.339219330582652,0.8921847065422821,0.8562876967890506
-5.353226463891677,-1.289876639174157,-3.2466488517488936,0.9311557642965488,0.999746506922755
-5.289248045413933,-1.4594669720797144,-3.096011886201703,0.8187839232860095,0.9503139042864936
-5.33119701357989,-1.4332459024952424,-3.0725472278828514,0.8658455028271405,0.8783119049195648
-5.367750396166276,-1.4325437100434142,-3.1787096541752526,0.9402965183026936,1.0119608618243277
-5.390257506893239,-1.467314523302719,-3.210369014066548,0.8704129023750821,1.024934367769682
-5.35765362419078,-1.4990812916372231,-3.28648165668555,0.9902797084562677,1.0345451731125461
-5.375573797788904,-1.5148785639562317,-3.33160428396958,1.0589706719441447,0.9991309207265362
-5.55058767044317,-1.336497309032465,-3.4246403783194808,1.1243708986962495,1.0584359447175131
-5.596396391897739,-1.3057776240835555,-3.5681333308200616,1.313359623781196,1.126136015104218
-5.676524719090389,-1.3539874053378615,-3.5330926305326464,1.2522443558369387,1.103834471096002
-5.778851951119523,-1.3989403682374058,-3.5948698651041022,1.343682994537077,1.1931080985643323
-5.840542601157672,-1.3581452813897141,-3.7562567649703786,1.4473735899837616,1.0961625691431574
-5.803687032805095,-1.291044622665407,-3.821520539856138,1.3015693346769526,0.9850003784553075
-5.726218288910966,-1.3427527158638992,-3.4744094655384035,1.100560413805009,0.9902864424347657
-5.772907073467641,-1.3890857857091468,-3.5151781247571736,1.2640117594217506,0.9756076680203752
-5.857930778742051,-1.342281177981123,-3.8626079570862486,1.4362422939095587,0.9986054403164276
-5.7745290897727655,-1.233750375605969,-3.6912851984097577,1.1512951891432959,1.0544006024702364
-5.766990697739327,-1.3154175119706981,-3.5904351177694944,1.2609479770179721,1.0057627338561013
-5.792290818893545,-1.2872840145952624,-3.74438432549163,1.2485306000047336,0.9325179899987426
-5.866088087195828,-1.3474139439648893,-3.84735827172293,1.399617171482239,0.9281636038636484
-5.921095239637064,-1.3544854900683225,-3.981842653319511,1.6164664495523178,0.8758029405423129
-5.919489470222915,-1.3487070253744669,-4.011637638039458,1.5523291587952,0.8928029383662166
-5.900223472234544,-1.4135326156046986,-4.073209577683548,1.5555697813820337,0.7496472774610888
-5.832132441145627,-1.3829371232854848,-3.921768302984454,1.249711341681314,0.7311118103902396
-5.734476394791073,-1.4318104474068183,-3.683560556943302,1.1470125967583287,0.7537950109894169
-5.728206935705945,-1.378097055894244,-3.6828526938385715,1.211395489463334,0.8439226162930829
-5.585258437923747,-1.4295088735754697,-3.417631772979452,1.1330653346977015,0.8312083534550417
-5.671765113341662,-1.3705451033533749,-3.380429125155037,1.195839241597752,1.0036256154196865
-5.660758873136126,-1.3992836080975641,-3.211925441467375,1.1650978570906685,1.0294944731302937
-5.637143171129817,-1.4739242267823873,-3.062803467412453,1.0114165221870386,1.1338778151921545
-5.640481655444688,-1.3504761406459977,-3.1302159647664807,1.0730658511892028,1.115618615974667
-5.6925753346729655,-1.3611260324561236,-3.1184262385258013,1.0704863119759038,1.2138900015624399
-5.67085503337423,-1.263575705936366,-3.1302653770935804,0.9579315357838216,1.364161515704373
-5.62486620286603,-1.3410577618950794,-3.137758488982925,0.9923800661924723,1.169457793964271
-5.542823567513306,-1.312727340860007,-3.1384668628235888,0.7270576884995258,1.1700335804187727
-5.565059470897349,-1.1636366090017811,-3.1582074575027965,0.7887488879599791,1.2268608908609246
-5.601918419622159,-1.1725144129459715,-3.306713851541948,0.8129592022778102,1.3246328049120482
-5.598565575359203,-1.1399974854919017,-3.3149481939812357,0.8364965656020765,1.2696963512590334
-5.465778944639662,-1.1447626946751805,-3.242604485680979,0.718228825224041,1.2207027691232406
-5.455255827840707,-1.0891349763120504,-3.27418602841057,0.6192365893409365,1.236711945419045
-5.44258598777972,-1.0609459585498253,-3.1627372777304976,0.6940105532567927,1.2280308477856388
-5.359848158192922,-1.5400577607829364,-3.3857036305424364,0.7207729020201286,0.801865013151192
-5.363239046602509,-1.082362224298866,-3.090775560837347,0.5854705786641902,1.1982785634425273
-5.249158204203115,-1.2359625104686456,-3.1035897438795,0.44528512795461556,1.1425022392691162
-5.235167019547928,-1.2240472353836709,-3.174494361092708,0.3446617611775247,1.0697551418396338
-5.325407792134277,-1.2343264672330194,-3.31931572126768,0.48481832436509953,1.0029756200511573
-5.3075810894200925,-1.203149433052285,-3.3215678804137805,0.44579859027372376,0.9988631077148088
-5.317489414786627,-1.2296346591776948,-3.3050649844732263,0.4361636576199974,1.0409945888673706
-5.407581598083965,-1.1164082430084938,-3.2415803339602753,0.45501913119314263,1.0532219915662446
-5.340006775212765,-1.2128071541351984,-2.9686664483683582,0.2577661791840895,1.1174107209677395
-5.317675226256002,-1.2769787745918022,-2.900115389331809,0.3013281445785927,1.148442832847746
-5.355963222561834,-1.3021734053035379,-2.957423326385398,0.3660519433310639,1.1419750063611391
-5.291115334666647,-1.2931577442023183,-2.936909689946466,0.2692729218922163,1.1966398381947938
-5.267928391534513,-1.2894742876738827,-2.7113521700747567,0.18652733415451575,1.2102774917039374
-5.296396356929718,-1.3358646422684524,-2.655116537602756,0.14566919791250305,1.1721247375801662
-5.310365262832391,-1.3538595123841373,-2.680972339390511,0.1659329968446465,1.2059317150633924
-5.278476168394488,-1.380723218677276,-2.8052700040925767,0.1940902947996577,1.204719509802884
-5.383715667601557,-1.2647443506003635,-2.92491960730773,0.5056050138626297,1.180240726018387
-5.35505039950537,-1.2831572797999267,-2.9112361383198095,0.5087835941949701,1.1512344285449303
-5.3289053925166385,-1.320108289593024,-2.697134802462432,0.40335659945863644,1.2705395188378683
-5.306218228710699,-1.2988263228910175,-2.672317298763144,0.41250773478972075,1.3354227572920507
-5.347882086558841,-1.2837302304172997,-2.757312077168964,0.41757602407329025,1.3557337538483991
-5.373444391332987,-1.2940641574635818,-2.7552717680388916,0.4272059008210016,1.4154610646711252
-5.392165174038545,-1.2655055067204437,-2.8338891073647785,0.5134711556049852,1.4643202141467746
-5.364048416590063,-1.2200435834114134,-2.874277175310767,0.3878879388181571,1.4449713082566484
-5.416508658132239,-1.2354686494171636,-3.0258339258786857,0.4813116588758905,1.3769163746996376
-5.396975088789803,-1.2495515349039579,-2.9362377741009955,0.4144004766075381,1.4000563452967736
-5.359880294099176,-1.2818155704456318,-2.7955593010921485,0.2822816882703781,1.4120071820021973
-5.390110484213118,-1.1558752297008488,-2.7610949196862533,0.2693798082482234,1.4154799066679395
-5.421017854300214,-1.0012635173259299,-2.8319769612063377,0.2904203716321689,1.4698172821613595
-5.311730995877585,-1.0191341761928252,-2.6612301038687534,0.18521096640516468,1.5302754183212899
-5.33844033796929,-0.9546425272209775,-2.661659147073438,0.19348071860401334,1.5624481365637275
-5.309873429909176,-0.949349634327144,-2.7941352916277298,0.26688911890086187,1.596787630939782
-5.270170809556092,-0.9674018359443286,-2.9172342620474203,0.3333241942361876,1.5737574176567515
-5.330027830207708,-0.9545063947473129,-2.8160810431679972,0.24057702563943478,1.4457993362016779
-5.318885645763549,-0.951982341165141,-2.7970199336618307,0.2524472567457096,1.4090316995919574
-5.225412402897261,-0.984001846218596,-2.7913599368070927,0.18258598619638575,1.4403222701857918
-5.229920777404035,-0.9723799669090475,-2.7841648874343172,0.17910853860239137,1.4538397589524918
-5.218928361708041,-0.9827208409433814,-2.8625580829827393,0.22901014024527844,1.3927000773322955
-5.240487265034565,-0.9866887654649905,-3.008359938533629,0.31418717550674585,1.4401243264435117
-5.195015697717946,-1.001080861370217,-3.1402041044211986,0.3025081741116645,1.3357942098636073
-5.1977875322418425,-0.9940765658557169,-3.1137666753918043,0.25149934864370155,1.3029483031491493
-5.20163311042942,-0.9911755029317006,-3.112132534589652,0.2516747676187225,1.315401648322681
-5.226130722403769,-1.0074081152462053,-2.941843441108003,0.25577115953274515,1.3392443530403626
-5.21206919696398,-0.9982471625362322,-2.6890825315447215,0.10960996687498634,1.4110176333890687
-5.183533343677959,-1.0031241850129813,-2.750949219698247,0.13051497633511977,1.2967434610697797
-5.194112162728142,-1.105528799080477,-2.7636208763996684,0.13584432850774475,1.3336880749431097
-5.23372696685159,-0.7853551027297765,-2.7404167676294113,0.1397362349400493,1.5532147581926408
-5.266361071933351,-0.774423357825484,-2.7251486006413543,0.18496507594436096,1.4879397759950563
-5.215701367634528,-0.7521843491937666,-2.5582654835745315,0.04820752216853322,1.563953323272869
-5.2676749352442584,-0.7068722649282274,-2.5555540758194897,0.1251289665216508,1.5270573524581272
-5.147565785475831,-0.687696328140324,-2.516452126259178,-0.012742830737812289,1.5788868640603295
-5.163953091936472,-0.7326147237899076,-2.6038004578022034,0.08526068152777318,1.466888119088752
-5.13517797932134,-0.5843570282679432,-2.5011040208457858,0.04261642927414176,1.6736683623346411
-5.142084015321388,-0.5452146292158544,-2.583402426086337,0.0518201591435326,1.685855653654491
-5.148870106220432,-0.5253106509085799,-2.6103650819513726,0.04326177636000879,1.7309610493953747
-5.1331410077398685,-0.5187397766725628,-2.7043058004239713,0.12649856739870013,1.7180564527304052
-5.198353738710014,-0.5182205602353243,-2.7888180987265994,0.2497200405236206,1.7269803412214353
-5.194283435298028,-0.4649600635286165,-2.850917802133562,0.18823282040251788,1.667791072045259
-5.178745093956999,-0.3646408462046368,-2.891739533556487,0.33897791656072185,1.7957949070265158
-5.322370231024776,-0.3028504803474206,-3.109255988924238,0.5616395185743005,1.8901636417862056
-5.307938355324772,-0.32674672255425685,-2.9654309411411983,0.37793379129217225,1.8824489086991776
-5.32688072624003,-0.3092981953211997,-2.851032950075241,0.3412091455999623,1.8856515300381602
-5.279202599178423,-0.4079490589901338,-2.7599429045858144,0.28216661374985685,1.8329117173709901
-5.293252028572462,-0.4347564230097114,-2.7720477460641,0.33239497647436284,1.802641571732318
-5.221957152548062,-0.5452785498511832,-2.71714789566804,0.3081810640777041,1.7618739349054502
-5.243037546244593,-0.3860637512630634,-2.727503598352889,0.3427343089770252,1.8983163058467722
-5.280440606979507,-0.3984184247928279,-2.777156133132313,0.41559719245181453,1.8390124971870818
-5.2370983147167856,-0.38400417331827097,-2.720285639101735,0.35954054328536966,1.9625410303178912
-5.255876686025281,-0.3636696236439192,-2.787955487934841,0.44629957278801746,1.987635051546852
-5.25574333601028,-0.42318582746043365,-2.855477749766637,0.4504933603732561,1.9999412372097725
-5.22839437363346,-0.4149748191357861,-2.7342987444602125,0.42761452807449574,2.001250703881285
-5.258338486813892,-0.4087187549834751,-2.8242025720564436,0.43795467290753887,2.031299680845019
-5.196353067387926,-0.35848589583286494,-2.843293551572301,0.3447267906822589,1.9852488740476921
-5.21841314512765,-0.32628187463757785,-2.818818785631201,0.387405864586337,1.9840523701828885
-5.214301126960772,-0.38548492239390597,-2.8006072036549954,0.41794951347216563,1.9101376069992682
-5.122980402260409,-0.4869136727569677,-2.674505213704597,0.25351678111608356,1.8761116229685089
-5.102286432184045,-0.44023236924416476,-2.698981453111985,0.2115512378542698,1.932612822570956
-5.133320435357599,-0.3354074792669435,-2.753775531836149,0.26559175371268423,1.8911699051259196
-5.137112238434259,-0.37588094089535534,-2.695313679063886,0.25749524626610043,1.8917150481785734
-5.242958312811959,-0.19613134899038492,-2.349845218891722,0.5273073682012563,2.271183816886903
-5.267105966225502,-0.17606930342826502,-2.393833702853514,0.5392820727078946,2.3831798826926702
-5.259945563792905,-0.1815641521337862,-2.4843525041135264,0.5227394821992689,2.2373999678264593
-5.185638400211826,-0.3501719229465886,-2.703922739483881,0.32986350106741436,1.954224709629761
-5.162367922397475,-0.3083818753219523,-2.5449029562390915,0.313185808437065,2.0271271267721835
-5.097647364721666,-0.2979512372085193,-2.7411508588772664,0.2856422714332455,1.8494352428706544
-5.114577092261503,-0.24774134246186008,-2.8698461295833737,0.3713035309733789,1.8530410285443932
-5.113308504922416,-0.15899138958047793,-2.8341374655243827,0.2738416351722026,1.8662149145814322
-5.169520579805682,-0.1211957354131672,-2.9485007959816882,0.37108948632017064,1.8432321684232609
-5.198651032252265,-0.017014857927646364,-2.9144936510881854,0.35144669619816005,1.9604157287523931
-5.192897783445668,-0.03246679973908717,-3.148738117397827,0.4207483909783215,1.8526310277195785
-5.217397916353711,-0.085537910652410315,-3.2927707402334283,0.40442486664901395,1.7690782271766716
-5.269629645080782,-0.16969071656391418,-3.3315807635748604,0.3914608991048509,1.7822045515595906
-5.291843227439524,-0.32916854532439943,-3.294611870761856,0.3614866358329041,1.61186568586024
-5.227174463449146,-0.42095363219854065,-3.0378184631210514,0.23933720595469607,1.5785417977477973
-5.242060414697962,-0.5150802510911571,-3.1254640068985013,0.3962674332763475,1.5375678496611076
-5.249707731778302,-0.5810073489485973,-3.0458871292100045,0.2737852286877032,1.5463283149789118
-5.289395883019015,-0.6866705982124119,-3.043457004259918,0.35340397564317333,1.631487109859339
-5.266605900162602,-0.6799349178159885,-3.003955961718301,0.2765550079871907,1.6354600404527593
-5.317765745557002,-0.8432371361519809,-2.907045425079354,0.23660138385226834,1.5365319537872473
-5.296162237651189,-0.7304493420708358,-2.8790409764284806,0.20024302865771498,1.6678330645900938
-5.2436196211889845,-0.7273591309362202,-2.9014254131966193,0.06992462353528367,1.5668557995285204
-5.2162458766411515,-0.6793488314150424,-2.835979128584001,-2.980908057177191e-5,1.583504460248674
-5.209851371460929,-0.6299993489674517,-2.8195988422236495,-0.03805219919283469,1.6282837158520325
-5.212495421981443,-0.5727480311957892,-2.822504334696067,-0.06950922858316151,1.6888164702711022
-5.1455025974264466,-0.48903894801899045,-2.8929600065063785,-0.09604629444559687,1.700812655125913
-5.1371499379112455,-0.4718754549922173,-2.9344527723210443,-0.0954745586463343,1.6255975145296127
-5.187993238953648,-0.5561656924469801,-2.8911594449662568,-0.01517820563809315,1.5532251500564318
-5.166516676299127,-0.6097902550103855,-2.8013428102672457,-0.07470980963579317,1.594018466356997
-5.192159174065815,-0.6371538602405625,-2.812146037121554,0.024573754704456083,1.5966660312318233
-5.1611570620361755,-0.7249426578802123,-2.6226656897706184,0.002549756501488533,1.516915927974602
-5.098234730987502,-0.7470073915202504,-2.598349224730122,-0.15905392026040055,1.552191424490866
-5.089109475005149,-0.6868445241332097,-2.6360118995785773,-0.1551079724050057,1.5491649735511486
-5.1509096434417,-0.6188966988271015,-2.6256425493165323,-0.21702206781170963,1.561292512524247
-5.118622913930345,-0.6658463479637432,-2.528622828905771,-0.3204188019027676,1.5976933364077364
-5.055324549625133,-0.7048599596021321,-2.4243145581827985,-0.4234355599999806,1.6203896642963107
-4.986349238258889,-0.7392993938655729,-2.2639713761359896,-0.4920821446814815,1.600254296329978
-4.957576122296997,-0.6945271905764504,-2.2595363986077737,-0.5567219462877703,1.6127751834397783
-4.9520209867720935,-0.6892048279643074,-2.262544800724589,-0.5156121487390419,1.5284685087566245
-4.947671173217173,-0.6832647830168931,-2.2564270710612813,-0.5178805296851383,1.5410303221704
-4.9397700067367225,-0.7302933991574323,-2.2370626444918753,-0.49654513730024924,1.6037621983338788
-4.941257153710277,-0.6550602558070905,-2.1605026140735046,-0.5752459188572673,1.5447054388370731
-4.883009548208516,-0.766639384380586,-2.138565034099487,-0.6776976263518887,1.5776155283018964
-4.894974318265657,-0.6838263379959416,-2.0863187830790118,-0.7796389299114602,1.6425926263085993
-4.880417854619425,-0.6386164748330825,-2.1672565389487963,-0.8052825553985461,1.686158225489175
-4.870497534589662,-0.7097882515361282,-2.187090724750038,-0.7973871326406218,1.6074360108865642
-4.8572725782912904,-0.6242330554948196,-2.1862438140712914,-0.7972702541240703,1.5990212810228068
-4.762535451101535,-0.576355038876982,-2.0795049561689662,-0.8505497655773598,1.6357875876449934
-4.769945720081595,-0.46116237285039413,-2.1631012487502237,-0.8058930358325176,1.5856003427808305
-4.7491433382740675,-0.4698921148221951,-2.1098705680641974,-0.8656460051942185,1.6463968901321
-4.699326927264741,-0.452988248778813,-1.937108742987056,-0.8667020474952037,1.6963782106942606
-4.561076742103613,-0.38543245504760276,-1.8813745160319832,-0.982968092469248,1.639529214917582
-4.549319054128405,-0.3932577875547228,-1.9517956295936987,-0.929646189532123,1.5827374564044663
-4.532663207868459,-0.23831386075790142,-1.99796808587578,-0.9213639463734172,1.7014564910413164
-4.424754317106573,-0.33491278806591174,-1.9125950625372186,-1.0420540948868764,1.6213187830955944
-4.39830728122928,-0.291973228449349,-1.8319905683038449,-1.063218508327761,1.6426036092054541
-4.394900273158629,-0.317811944039567,-1.8083789414670999,-0.9996932347986485,1.6064502655474382
-4.3681491419545555,-0.3189982707995494,-1.7454768898112347,-1.0456714092837847,1.6534698032962114
-4.377445229605304,-0.4033138158488677,-1.7963075828287698,-1.0552458839220145,1.5526139146446625
-4.279846345765088,-0.33428209704048295,-1.7250207606170391,-1.1881504473012974,1.5294944343896852
-4.408657810042049,-0.12273731359967932,-1.9761672802673986,-0.991838982238765,1.6738191498599857
-4.323567708974904,-0.12977464154960197,-1.7996922520716112,-1.0376912180582232,1.7200271982752424
-4.392133747732072,-0.16596531742662443,-1.8660684334442,-0.9390618548736924,1.7893677190930837
-4.291185887966243,-0.28314526920020205,-1.7878706813900644,-1.1256988975576363,1.6561436728492909
-4.272161575643549,-0.23195054386757427,-1.7732459800233629,-1.1564333131655393,1.6751198752552434
-4.256250783408407,-0.22647534402031724,-1.7769403944281175,-1.1661697076851312,1.6858524591776858
-4.325709700851932,-0.18335664470299312,-1.9385219804795863,-1.0647769904835431,1.7577038371791895
-4.363763838363702,-0.2921238659713323,-1.8784382897173277,-1.0281393273835504,1.7494904751323206
-4.255660058660509,-0.27146348318813956,-1.7518509249559884,-1.1200641383510868,1.7063015075632044
-4.332060139374543,-0.2850962669596466,-1.7934137402646322,-1.0282265811808686,1.7255175938117147
-4.2808520884905334,-0.29309778884409954,-1.7690379972095935,-0.9489741149247216,1.688635797439431
-4.231872359289207,-0.34759371039453735,-1.7025864612137993,-1.0387897327504871,1.76894332964742
-4.222474893826165,-0.4158741153664397,-1.7077909775769278,-1.0381040040303762,1.6954244301920318
-4.212545987163075,-0.2153030887241324,-1.7021484869781192,-1.0257443328809381,1.7478043484690433
-4.261203935568721,-0.35874781021998,-1.6669333650359244,-0.9617674837351079,1.683925173235586
-4.255786149773388,-0.3788041305453529,-1.7287152794732175,-0.9517509738118453,1.6580810838895255
-4.198255448215812,-0.4063840052246468,-1.6929662425113614,-1.0479497515031733,1.662884839304697
-4.149386611149207,-0.35986945157509753,-1.701567511603286,-1.0294633374553745,1.555853399631381
-4.113974795544183,-0.37055650813933566,-1.7192685948340147,-1.0914533460720872,1.4822747068682975
-4.167916856172907,-0.29129879249973123,-1.7312654668228777,-1.0720951922334132,1.4603654262857368
-4.14874619114493,-0.3549607683007676,-1.7661059214833323,-1.0525754633596986,1.4201939949435354
-4.226669772425815,-0.36878979885447255,-1.7361857854848275,-0.972950580579616,1.3542194508205843
-4.284676712375111,-0.36543691287533075,-1.6417840060998865,-1.0148416648854084,1.391117815304034
-4.351190898873431,-0.3169501604270791,-1.6385024584086971,-0.9962987757889183,1.5139884941517587
-4.393040666612443,-0.3986573056370328,-1.7143700801310202,-0.9642639615558455,1.4436718156840018
-4.412065492811765,-0.4045709814383739,-1.744094353123772,-0.9595291739137144,1.5429130219029543
-4.4269937574457385,-0.4347885214258053,-1.8118086885597846,-0.9497147366156712,1.4715844955741004
-4.475534786031741,-0.3139489834710142,-1.8798357728651194,-0.8506735534592947,1.4591527550928787
-4.551015883189429,-0.41086815910291435,-1.8835251725145012,-0.9110630743981143,1.4567468865051962
-4.5360919941859725,-0.3939690413194643,-1.7504845950138548,-0.9587492211319208,1.5377231998754681
-4.56795263054664,-0.3555956865816297,-1.7162059003694754,-0.9563251538371534,1.547802962533976
-4.534180654771422,-0.3304906640593005,-1.8225828038424592,-0.9788352369267214,1.5739582842127082
-4.520088890533542,-0.29960848458943784,-1.7191960045472616,-0.987582784451003,1.4653198975648254
-4.6760314429489735,-0.18701650211185408,-1.815253649729911,-0.8468490433997222,1.430852434810447
-4.628234402388615,-0.22911960719703098,-1.803622797872176,-0.9013233153030886,1.396775300131274
-4.685214365069745,-0.32200000486357633,-1.7592450692845398,-0.7447232671194565,1.4671063653509484
-4.6831944693757634,-0.428525536499788,-1.626544105253883,-0.7983520023757564,1.485512396202323
-4.638449637532013,-0.4071236919152892,-1.5743971271578554,-0.8906892893297821,1.5350239902334346
-4.672398531218636,-0.3423679873110383,-1.6908266285071878,-0.8866326662163654,1.57807260170742
-4.608517841671689,-0.3634216148127028,-1.6560011155272487,-0.9857718455409494,1.524729504963555
-4.64885415322511,-0.2928673637403534,-1.7604191642695923,-0.792742614241718,1.4710604114095656
-4.847705250535196,-0.1819464478952853,-1.8194452753361223,-0.681034988377875,1.6571996624162595
-4.808798848656529,-0.23588673565169707,-1.621544616405181,-0.8028551774602489,1.7780721663739423
-4.778295007981713,-0.2669035694212063,-1.6423063237570474,-0.8385275488585946,1.8199535696845548
-4.761958189501933,-0.22619569927956673,-1.5870280226571172,-0.9078596425873378,1.8862208680658583
-4.861869303474719,-0.09657695481834364,-1.662587978935616,-0.8174780430523922,1.975493385000398
-4.823653817845953,-0.2504679855936948,-1.4898134560760317,-0.9869071338637823,2.0406717941144095
-4.782787839883613,-0.08505557902553276,-1.4910808052828912,-1.0231893879820473,2.06778986969644
