period,DJI Index,SPX Index,CCMP Index,VIX Index,SKEW Index,SX5E Index,UKX Index,NKY Index,TY1 Comdty,JB1 Comdty,RX1 Comdty,US2s10s_swap,BASPCAAA Index,USGG5Y5Y Index,USSP10 Curncy,USSN0110 Curncy,CL1 Comdty,XAU Curncy,HG1 Comdty,NG1 Comdty,KC1 Comdty,C_1 Comdty,AUD Curncy,CAD Curncy,CHF Curncy,CNY Curncy,EUR Curncy,GBP Curncy,JPY Curncy
23/05/2000,10422.28,1373.86,3164.55,25.87,111.23,4984.7,6086.8,16318.73,95.78125,133.09,104.23,0.163,162.5,1.9079,133.1,97.70262079,28.78,274.25,83.1,3.814,103.7,238.25,0.5745,1.5064,1.7211,8.2768,0.9071,1.4769,106.42
24/05/2000,10535.35,1399.05,3270.61,24.32,110.48,4903.92,6118.6,16044.44,95.6875,133.42,104.57,0.166,157,1.9635,129.9,96.92972314,29.93,273.55,83.6,4.073,101.85,235,0.571,1.5091,1.724,8.2769,0.9044,1.4753,107.8
25/05/2000,10323.92,1381.52,3205.35,24.58,110.95,5018.79,6231.1,16247.82,96.28125,133.3,105.05,0.1435,155.6,1.8865,130.55,97.55696308,30.51,270.3,83.1,4.236,99.25,230.5,0.5685,1.5028,1.7143,8.2773,0.9115,1.4702,107.35
26/05/2000,10299.24,1378.02,3205.11,24.47,110.52,5007.97,6216.9,16008.14,96.734375,133.54,105.44,0.127,156.9,1.8206,131.35,96.77119526,30,272.25,83.05,4.406,99.2,233.5,0.5736,1.5031,1.6836,8.2771,0.9309,1.49,107.15
29/05/2000,10299.24,1378.02,3205.11,24.47,110.52,5084.69,6216.9,16245.44,96.734375,133.66,105.19,0.116,156.9,1.8018,131.7,96.77119526,30,272.15,83.05,4.406,99.2,233.5,0.5724,1.499,1.6922,8.2768,0.9266,1.4925,107.04
30/05/2000,10527.14,1422.45,3459.48,23.62,109.94,5156.07,6359.6,16228.9,96.40625,133.47,105.12,0.0995,156.4,1.8553,134,97.64027054,30.35,273.2,81.15,4.354,100.4,224.25,0.5752,1.5055,1.6883,8.2777,0.9301,1.4966,106.55
31/05/2000,10522.34,1420.6,3400.91,23.65,108.64,5200.89,6359.3,16332.45,96.953125,133.82,105.51,0.0935,160.8,1.7941,135.9,97.35180744,29.01,272.1,81.45,4.356,93,225,0.5725,1.4966,1.68,8.2773,0.938,1.5014,107.66
01/06/2000,10652.2,1448.81,3582.5,22.36,109.02,5275.2,6470.5,16694.3,97.5,133.65,106.17,0.0315,157.9,1.7414,129.7,97.55068878,30.14,272.8,81.15,4.064,94.45,225.5,0.5721,1.4908,1.6871,8.2771,0.9312,1.4944,108.52
02/06/2000,10794.76,1477.26,3813.38,21.48,110.3,5428.27,6626.4,16800.06,97.796875,133.36,106.37,0.0605,156.8,1.7932,126.55,98.33311719,30.35,281.15,79.3,4.043,95.55,229,0.5798,1.4772,1.6632,8.2771,0.9463,1.5098,108.03
05/06/2000,10815.31,1467.63,3821.76,22.71,109.66,5379.6,6546.7,17201.79,98.046875,132.72,106.39,0.033,151.8,1.7576,119,97.46665646,29.7,285.45,80.2,4.398,93.35,224.25,0.582,1.4791,1.6614,8.277,0.9479,1.5196,107.33
06/06/2000,10735.58,1457.84,3756.37,23.05,109.78,5325.87,6546.8,17170.08,97.9375,132.83,106.13,0.0505,148.8,1.7629,121.25,97.69615573,29.75,289,80.45,4.294,89.15,225.75,0.5887,1.4774,1.6456,8.2773,0.9548,1.5284,105.8
07/06/2000,10812.87,1471.36,3839.26,22.48,109.95,5272.37,6503.8,17144.96,98,133.06,106.19,0.041,143.9,1.7562,123,98.70242431,29.95,286.7,79.45,3.945,92.05,219.75,0.5937,1.4785,1.63,8.2773,0.9622,1.5224,105.32
08/06/2000,10668.73,1461.67,3825.56,22.77,110.05,5286.74,6496.6,17004.34,98.078125,133.34,106.13,0.0435,144.6,1.7149,128.7,100.0298167,29.78,284.45,79.75,4.133,92.55,219,0.5887,1.4769,1.6407,8.2775,0.956,1.5108,105.84
09/06/2000,10614.07,1456.95,3874.84,22.14,109.67,5292.97,6443.8,16861.91,98,133.7,105.7,0.0455,145.4,1.7207,127.9,98.40222006,30.2,283.85,79.8,4.16,91.85,219.25,0.5881,1.4747,1.6417,8.2772,0.9536,1.5096,106.91
12/06/2000,10564.21,1446,3767.91,22.32,112.41,5294.65,6430.9,16980.61,98.265625,132.65,105.69,0.032,149.9,1.6759,125.65,97.69168613,31.74,286.8,79.45,4.212,91.15,208.25,0.5918,1.4764,1.6375,8.2771,0.9538,1.5131,106.85
13/06/2000,10621.85,1469.44,3851.06,21.67,111.96,5305.34,6447.1,16914.95,98.0625,132.92,105.9,0.0735,148.4,1.7709,122.35,99.08635084,32.56,285.75,80.15,4.158,90.8,207.75,0.5963,1.4682,1.6286,8.277,0.9596,1.5068,106.93
14/06/2000,10687.96,1470.54,3797.41,21.48,113.1,5379.57,6536.3,16654.42,98.546875,132.86,105.9,0.101,154.9,1.7105,123.9,97.44303199,32.85,291.75,80.9,4.256,89.85,203.25,0.5995,1.4677,1.6343,8.2768,0.9579,1.499,106.63
15/06/2000,10714.83,1478.73,3845.74,20.68,113.3,5338.49,6490.8,16338.7,98.515625,133.11,105.72,0.012,155,1.7118,120.3,95.87789862,32.95,289.85,81.8,4.463,88.15,205.75,0.6028,1.4754,1.6356,8.2768,0.9547,1.5121,106.46
16/06/2000,10449.31,1464.46,3860.56,20.5,114.52,5281.57,6526,16318.31,98.90625,133.38,106.19,0.0305,162.9,1.6467,119.65,96.22670111,32.33,289.25,82.4,4.488,87.25,207.25,0.6063,1.466,1.6173,8.2768,0.965,1.5153,106.41
19/06/2000,10557.85,1486,3989.83,20.63,111.56,5271.82,6490.2,16591.35,98.734375,133.47,106.13,0.0085,166.1,1.6657,119.4,95.92143611,31.69,286.25,82.8,4.063,87.2,205.5,0.6011,1.4653,1.6311,8.2768,0.9567,1.5116,105.91
20/06/2000,10435.17,1475.95,4013.36,20.88,112.34,5312.13,6526.9,16907.55,98.609375,133.35,106.12,0.0105,165,1.6785,123.6,98.23258247,33.05,286.15,81.3,4.107,87.25,202.25,0.6028,1.4704,1.6283,8.277,0.9548,1.5186,105.53
21/06/2000,10497.75,1479.13,4064.01,20.61,110.87,5253.3,6477.8,17210.08,98.265625,133.03,105.44,0.063,161.7,1.7628,123.3,99.60348531,31.37,286.15,82.45,4.378,84.45,203.5,0.6023,1.4734,1.64,8.2772,0.9442,1.4986,105.55
22/06/2000,10376.12,1452.18,3936.84,22,111.62,5231.93,6413.8,17106.01,97.75,133.03,105.11,0.0875,165.6,1.7722,125.1,98.86283341,32.19,285.65,81.75,4.551,86.15,202.75,0.5966,1.4769,1.6552,8.2771,0.9355,1.5126,104.57
23/06/2000,10404.76,1441.48,3845.34,22.34,110.92,5240.58,6391.5,16963.21,97.390625,133.2,104.98,0.1015,162.5,1.8516,121.1,99.51233416,32.25,283.15,81.05,4.448,87.05,199.5,0.5946,1.4828,1.6588,8.2769,0.9359,1.5011,104.75
26/06/2000,10543,1455.31,3912.12,22.45,109.16,5235.39,6405.2,16925.4,97.984375,132.86,105.25,0.063,167.8,1.803,123,97.87702577,31.63,284,82.3,4.56,87.15,194.25,0.5971,1.4833,1.6519,8.2773,0.9369,1.4969,105.66
27/06/2000,10504.47,1450.55,3858.96,21.8,110.62,5209.53,6375.3,17279.06,97.984375,132.74,105.16,0.064,165.5,1.7541,122.6,97.55819998,32.06,286.05,81.75,4.686,88.5,196.75,0.6015,1.4802,1.6342,8.2774,0.9459,1.5073,105.36
28/06/2000,10527.8,1454.82,3940.34,20.29,109.83,5229.17,6313.5,17370.17,97.875,132.9,104.94,0.095,166,1.7933,123.25,96.36423865,31.9,292.65,81.85,4.369,87.65,192.75,0.6022,1.4783,1.6486,8.2775,0.9401,1.5131,105.57
29/06/2000,10398.04,1442.39,3877.23,19.7,111.49,5061.63,6239,17475.9,98.375,132.75,105.43,0.086,165.3,1.7304,124.4,95.54283077,32.72,289.25,80.8,4.423,86.4,194.75,0.6008,1.4824,1.6356,8.278,0.952,1.5188,105.32
30/06/2000,10447.9,1454.6,3966.11,19.54,109.92,5145.35,6312.7,17411.05,98.484375,132.75,105.07,0.059,165.9,1.7857,123.3,95.83958678,32.5,289.53,81.55,4.476,84.85,187.5,0.5974,1.481,1.6343,8.2782,0.9525,1.5141,106.12
03/07/2000,10560.68,1469.54,3991.93,19.83,107.35,5187.01,6470.4,17614.66,98.84375,132.64,104.94,0.065,168.1,1.8035,122.1,95.30433734,32.5,288.35,81.55,4.476,84.85,183.25,0.5983,1.481,1.6369,8.2786,0.9502,1.5135,105.69
04/07/2000,10560.68,1469.54,3991.93,19.83,107.35,5185.87,6417,17470.15,98.84375,132.85,104.82,0.101,168.1,1.8035,122.1,95.33996217,32.5,288.05,81.55,4.476,84.85,183.25,0.5983,1.485,1.6333,8.2789,0.9513,1.5152,106.1
05/07/2000,10483.6,1446.23,3863.1,21.16,109.93,5166.25,6382.5,17435.95,98.9375,132.63,105.13,0.0575,167.6,1.8048,116.85,94.80056933,30.67,284.25,81.35,4.109,85.4,185.25,0.5895,1.4894,1.6244,8.2787,0.9525,1.5074,106.96
06/07/2000,10481.48,1456.67,3960.57,20.94,110.56,5152.38,6419.6,17282.37,98.546875,132.92,104.6,0.074,166.2,1.8836,117.3,95.97632884,29.99,283.65,80.35,4.066,82.85,181.75,0.59,1.4854,1.6261,8.2791,0.9507,1.5073,107.44
07/07/2000,10635.99,1478.9,4023.2,19.22,109.88,5251.65,6497.5,17398.24,98.859375,132.73,104.96,0.117,165.9,1.8823,117,94.73463982,30.28,283.65,80.6,4.262,80.8,183.75,0.5919,1.4805,1.6272,8.2793,0.9484,1.5139,107.91
10/07/2000,10646.59,1475.62,3980.29,20.33,110.84,5263.97,6466.2,17572.68,98.703125,132.65,104.73,0.103,163.5,1.8824,117.9,95.47010688,29.69,283.95,81.35,4.228,84,180.5,0.5927,1.478,1.6228,8.2795,0.9553,1.513,107.01
11/07/2000,10727.19,1480.88,3956.42,20.11,110.44,5231.33,6475.8,17504.36,98.578125,132.54,105.05,0.1355,164.2,1.8967,118.15,96.51494314,29.7,282.55,81.8,4.257,90.1,178.25,0.5877,1.4796,1.628,8.2794,0.9527,1.5172,107.12
12/07/2000,10783.42,1492.92,4099.59,20.03,108.56,5249.15,6518.5,17342.13,98.375,132.4,104.82,0.123,153,1.901,116,97.11522636,30.32,280.6,82.4,4.031,89.7,179,0.5888,1.4822,1.6518,8.2795,0.9424,1.5064,108.09
13/07/2000,10788.72,1495.84,4174.86,20.03,109.31,5299.54,6475.7,17036.9,98.890625,133.2,105.01,0.101,161.5,1.8335,116.64,95.90314769,31.47,280.25,82.35,4.166,99.2,179.75,0.5848,1.4818,1.6546,8.2791,0.9372,1.5034,108.13
14/07/2000,10812.75,1509.98,4246.18,19.32,109.06,5320.06,6475.4,17142.9,98.171875,133.19,104.5,0.0935,157.4,1.8599,118.25,97.54138242,31.4,281.3,82.3,4.15,89.15,175.25,0.5844,1.4847,1.6508,8.2796,0.9385,1.5006,107.72
17/07/2000,10804.27,1510.49,4274.67,19.45,112.37,5357.19,6525.5,17286.83,97.828125,133.3,104.47,0.13,156.2,1.8981,119.7,98.51707443,30.83,283.6,84.05,4.002,98.65,179.25,0.5878,1.4821,1.6532,8.2791,0.9366,1.4948,108
18/07/2000,10739.92,1493.74,4177.17,19.75,112.25,5314.95,6450.5,16945.07,97.859375,133.45,104.51,0.1485,155.9,1.9068,121.25,97.89740902,31.94,282.65,84.1,4.044,116.5,180.75,0.5814,1.4764,1.6768,8.2796,0.9248,1.4977,108.14
19/07/2000,10696.08,1481.96,4055.63,19.65,112.02,5294.76,6465.4,16983.57,97.859375,133.35,104.54,0.1425,156.6,1.9086,123.15,97.99434694,31.42,279.15,84.2,3.884,111.15,181.75,0.5766,1.477,1.6761,8.2796,0.9246,1.4982,108.29
20/07/2000,10843.87,1495.57,4184.56,18.94,110.32,5316.51,6469,16983.57,98.875,133.35,104.95,0.1125,161.8,1.804,120.4,96.06757123,30.93,280.25,84.35,3.86,97.75,186,0.5838,1.4728,1.6625,8.2796,0.9331,1.5116,107.67
21/07/2000,10733.56,1480.19,4094.45,18.94,108.59,5238.02,6378.4,16811.49,98.96875,133.43,104.95,0.1285,160.2,1.7964,120.3,95.83280272,28.56,280.35,86.3,3.834,96.65,187.75,0.5856,1.471,1.6602,8.2795,0.9369,1.517,108.92
24/07/2000,10685.12,1464.29,3981.57,19.92,113.65,5237.95,6381.3,16547.12,98.671875,133.31,105,0.135,157.6,1.8229,120.2,96.68597209,28.02,279.25,86.4,3.715,86.3,184.5,0.5856,1.4649,1.6651,8.2798,0.9337,1.5153,108.78
25/07/2000,10699.97,1474.47,4029.57,19.39,110.22,5212.83,6390.7,16573.59,98.765625,133.12,105.25,0.1605,158.2,1.8357,120.8,96.31987797,27.95,279.05,86.6,3.66,85.2,182.75,0.5854,1.4665,1.6535,8.2797,0.9385,1.5166,109.12
26/07/2000,10516.48,1452.42,3987.72,19.67,112.97,5222.83,6387.1,16502.61,98.78125,133.3,105.63,0.1295,159.3,1.8365,118.25,95.97800502,27.81,279.75,85.7,3.763,86.95,180.5,0.5911,1.4649,1.6481,8.2796,0.9428,1.5155,109.19
27/07/2000,10586.13,1449.62,3842.23,19.6,113.28,5097.41,6352.1,16182.01,99.015625,133.6,105.54,0.144,157,1.8055,119.25,94.98629943,28.02,278.5,86.75,3.82,86.1,181,0.5883,1.4722,1.6643,8.2793,0.9317,1.5141,109.16
28/07/2000,10511.17,1419.89,3663,20.84,112.17,5061.83,6335.7,15838.57,98.859375,133.76,105.36,0.148,155.6,1.8491,121.25,95.69809595,28.18,278.38,86.85,3.845,87.4,180.25,0.588,1.4783,1.6761,8.2794,0.923,1.5027,109.59
31/07/2000,10521.98,1430.83,3766.99,20.74,112.2,5122.8,6365.3,15727.49,98.890625,133.8,105.4,0.15,156.9,1.8441,122.5,96.15990227,27.43,277.25,87.45,3.774,86.45,180.25,0.5808,1.4863,1.6699,8.2792,0.9266,1.4997,109.43
01/08/2000,10606.95,1438.1,3685.52,20.55,112.98,5104.23,6379.3,16099.67,99.1875,133.74,105.8,0.156,158.6,1.8071,123,95.50457508,27.79,277.35,87.35,3.987,86.3,179.75,0.5796,1.4875,1.6881,8.2788,0.9147,1.492,109.33
02/08/2000,10687.53,1438.7,3658.46,20,109.86,5091.86,6391.3,16206.19,99.359375,133.8,105.66,0.132,160.4,1.8207,121.3,95.29476968,28.26,277.55,87,4.214,86.45,180.5,0.5842,1.4792,1.6877,8.2791,0.9136,1.4957,108.99
03/08/2000,10706.58,1452.56,3759.88,19.99,111.26,4995.82,6317.1,15814.44,99.5,133.82,105.57,0.11,159.8,1.7818,120.3,94.82283202,28.66,273.95,86.9,4.25,85.85,180,0.5858,1.4845,1.7051,8.2796,0.9061,1.4977,108.33
04/08/2000,10767.75,1462.93,3787.36,18.62,108.65,5049.45,6363.5,15667.36,99.796875,133.97,105.52,0.126,163.9,1.7462,118,92.670125,29.96,273.5,87.3,4.296,85.6,178.75,0.5866,1.4895,1.7054,8.2798,0.9083,1.5065,108.65
07/08/2000,10867.01,1479.32,3862.99,19.03,106.89,5088.41,6387.8,16002.71,99.484375,133.91,105.67,0.1255,159.4,1.8016,115.7,92.81748169,28.91,273.75,87.1,4.348,85.4,177.75,0.587,1.487,1.7064,8.2799,0.9071,1.5136,109.1
08/08/2000,10976.89,1482.8,3848.55,18.79,108.59,5105.52,6358.1,15820.11,99.765625,133.8,105.54,0.1315,161,1.7583,114.55,91.11098493,29.12,273.25,86.15,4.409,83.7,179.5,0.5836,1.4871,1.7106,8.2799,0.9022,1.505,108.62
09/08/2000,10905.83,1472.87,3853.5,19.18,110.05,5158.12,6414,16034.6,99.828125,133.44,105.75,0.111,163.4,1.7566,114.7,91.04383589,30.35,272.25,87.35,4.419,79.5,178.25,0.5793,1.4829,1.7144,8.2798,0.9006,1.502,107.82
10/08/2000,10908.76,1460.25,3759.99,19.19,110.02,5182.06,6387.3,15975.65,99.984375,133.24,105.92,0.1115,175.7,1.5087,126.55,90.22895673,31.34,272.75,86.45,4.468,79.6,177.25,0.5828,1.4831,1.7045,8.2799,0.9083,1.4976,108.66
11/08/2000,11027.8,1471.84,3789.47,18.55,108.54,5179.68,6384.5,16117.5,99.59375,133.5,105.77,0.08,175,1.4763,128.45,90.80362163,31.02,275.15,85.95,4.475,80.65,174.75,0.5783,1.4836,1.7214,8.2796,0.9026,1.5015,108.53
14/08/2000,11176.14,1491.56,3849.69,17.88,109.06,5218.59,6419.9,16153.91,99.734375,133.47,105.83,0.06,175.9,1.4293,125.7,90.13751466,31.94,274.8,86.7,4.318,78.8,175.75,0.5827,1.4851,1.7196,8.2795,0.9056,1.5055,109.43
15/08/2000,11067,1484.43,3851.66,17.98,108.88,5203.14,6475.5,16298.29,99.5625,133.23,105.37,0.067,173.8,1.4419,124.8,91.18335019,31.67,274.65,87.05,4.234,78.6,175.75,0.5827,1.4846,1.709,8.2788,0.9135,1.5043,109.02
16/08/2000,11008.39,1479.85,3861.2,18.02,109.95,5223.7,6532,16356.03,99.4375,133.1,105.38,0.083,171.2,1.467,125.05,90.62846629,31.8,277.2,86.65,4.413,78.3,178.5,0.5914,1.478,1.706,8.2797,0.9161,1.5005,108.54
17/08/2000,11055.64,1496.07,3940.87,17.48,109.22,5192.06,6518.2,16161.03,99.5,133.29,105.41,0.042,175,1.4187,126.4,90.95670499,31.94,277.65,86.9,4.406,78.55,178.5,0.5927,1.4753,1.707,8.2799,0.9162,1.4977,108.53
18/08/2000,11046.48,1491.72,3930.34,17.05,110.34,5180.7,6543.7,16280.49,99.734375,133.09,105.53,0.09,175.7,1.3909,128.5,92.00458048,31.99,276.65,86.5,4.436,78.4,177.25,0.5908,1.4757,1.7215,8.2797,0.9064,1.4895,108.41
21/08/2000,11079.81,1499.48,3953.15,17.35,110.53,5165.44,6542.2,16040.18,99.65625,133.02,105,0.081,176.9,1.4102,129,93.60375915,32.47,275.25,85.4,4.747,77.5,176.25,0.5878,1.4774,1.7312,8.2799,0.9017,1.4872,108.7
22/08/2000,11139.15,1498.13,3958.21,17.47,108.35,5161.42,6584.8,16454.74,99.71875,132.7,105.23,0.055,179.5,1.4212,127.7,92.64293521,31.22,273.75,85.75,4.52,77.1,175.5,0.5797,1.4767,1.74,8.2799,0.8964,1.4816,108.32
23/08/2000,11144.65,1505.97,4011.01,17.38,111.29,5160.14,6566.2,16436.65,100.109375,132.3,105.44,0.057,182.3,1.4103,126.5,93.15362203,32.02,271.25,85.65,4.605,74.6,175.25,0.5718,1.4853,1.7198,8.2796,0.9017,1.4873,106.96
24/08/2000,11182.74,1508.31,4053.28,17.04,109.44,5123.99,6557,16670.82,100.125,132.47,105.39,0.05,179.1,1.4209,125.35,94.20991982,31.63,272.95,86.2,4.54,77.8,176,0.5728,1.4876,1.7132,8.2799,0.9021,1.4813,106.85
25/08/2000,11192.63,1506.45,4042.68,16.53,112.27,5175.65,6563.7,16911.33,100.125,132.01,105.21,0.044,179.1,1.4338,125.5,96.17078576,32.03,274.25,86.25,4.628,77.75,176.5,0.5743,1.4838,1.7098,8.2799,0.9021,1.4692,106.86
28/08/2000,11252.84,1514.09,4070.59,16.54,110.93,5204.18,6563.7,17181.12,99.796875,131.89,105.05,0.069,178.3,1.489,124.1,96.66239021,32.87,274.15,86,4.685,75.2,179.5,0.5724,1.4824,1.7141,8.2799,0.9002,1.4692,106.53
29/08/2000,11215.1,1509.84,4082.17,16.89,111.37,5188.93,6586.3,17141.75,99.5625,131.77,104.72,0.072,177.2,1.5197,125.5,95.87360579,32.74,273.45,87.9,4.618,74.7,184.25,0.5698,1.485,1.7336,8.2799,0.8921,1.4561,106.05
30/08/2000,11103.01,1502.59,4103.81,17.69,110.88,5166.91,6615.1,16901.67,99.59375,131.94,104.85,0.093,178,1.5005,126.9,94.60191691,33.32,274.2,88.5,4.801,73.9,181.5,0.5765,1.4774,1.7299,8.2788,0.894,1.4598,106.44
31/08/2000,11215.1,1517.68,4206.35,16.84,112.65,5175.12,6672.7,16861.26,100.15625,131.99,104.86,0.093,179.5,1.4556,127.25,94.33513553,33.12,277.85,88.5,4.782,74.5,183.75,0.5764,1.472,1.7424,8.2786,0.8878,1.4473,106.67
01/09/2000,11238.78,1520.77,4234.33,17.53,114.5,5298.64,6795,16739.78,100.53125,131.29,105.76,0.124,183.1,1.4644,124.2,93.31620009,33.38,276.75,88.9,4.835,75,182.5,0.5765,1.4738,1.7246,8.2787,0.8997,1.4642,106
04/09/2000,11238.78,1520.77,4234.33,17.53,114.5,5392.63,6798.1,16688.21,100.53125,131.6,105.58,0.0945,183.1,1.4669,123.8,93.31553519,33.38,277,88.9,4.835,75,182.5,0.5747,1.4736,1.7304,8.2786,0.8978,1.458,105.87
05/09/2000,11260.61,1507.08,4143.18,19.82,112.5,5326.69,6752.5,16452.27,100.53125,131.3,105.49,0.107,182.1,1.4651,124.4,94.86978237,33.83,275.55,90.6,4.95,73.1,186.25,0.5692,1.4764,1.7456,8.279,0.8903,1.4548,105.84
06/09/2000,11310.64,1492.25,4013.34,20.79,110.44,5299.24,6694.7,16399.87,100.265625,131.4,104.91,0.14,181.6,1.5088,126.5,96.45659095,34.9,274.45,90.15,5.071,75.25,181.75,0.5635,1.4814,1.7782,8.2794,0.8702,1.4367,105.89
07/09/2000,11259.87,1502.51,4098.35,19.42,112.33,5329.06,6689.2,16300.46,100.09375,131.53,104.96,0.138,179.8,1.5301,128.15,97.77486398,35.39,273.8,90.6,4.998,78,181.75,0.5595,1.4761,1.7777,8.279,0.8713,1.438,105.17
08/09/2000,11220.65,1494.5,3978.41,18.46,111.03,5229.04,6600.7,16501.55,100.25,132.2,104.62,0.176,180.1,1.5462,128.8,98.78796976,33.63,273.05,91.2,4.88,77.4,184.25,0.556,1.477,1.784,8.2794,0.8672,1.4151,106.12
11/09/2000,11195.49,1489.26,3896.35,18.4,111.35,5233.87,6582,16130.9,100.03125,131.89,104.64,0.173,179.4,1.5658,127,98.92342342,35.14,273.43,91.3,5.011,77.75,184.75,0.561,1.4805,1.7746,8.2786,0.8577,1.4024,106.12
12/09/2000,11233.23,1481.99,3849.51,18.59,112.02,5222.37,6555.5,16040.23,100.03125,132,104.64,0.2,180.8,1.5854,126.5,97.18857697,34.28,273,92.85,5.008,78.65,182.5,0.5581,1.4805,1.766,8.2787,0.864,1.4066,106.83
13/09/2000,11182.18,1484.91,3893.89,18.32,112.16,5153.2,6478.2,16190.52,100.34375,131.8,104.84,0.1845,184.6,1.5399,124.7,97.99170551,33.82,272.75,92.75,5.055,79.55,180.5,0.5538,1.4832,1.7705,8.2777,0.8594,1.4094,107.09
14/09/2000,11087.47,1480.87,3913.86,18.26,111.98,5204.62,6555.5,16213.28,100.0625,131.62,104.74,0.209,182.5,1.6307,123.9,98.83242512,34.07,272.55,92.55,5.195,77.2,179.25,0.5502,1.4868,1.7731,8.2773,0.8644,1.4074,107.58
15/09/2000,10927,1465.81,3835.23,18.52,111.91,5199.14,6417.3,16213.28,99.890625,131.62,104.61,0.241,186,1.7548,118.65,98.44630538,35.92,272.45,92,5.206,76.25,187.75,0.5443,1.4828,1.7854,8.2771,0.8543,1.3977,107.12
18/09/2000,10808.52,1444.51,3726.52,20.25,111.29,5129.43,6410.2,16061.16,99.828125,131.92,104.31,0.272,186.9,1.8276,115.95,96.98514639,36.88,271.8,91.85,5.295,77.4,189.5,0.5416,1.4884,1.7839,8.2772,0.8537,1.4063,106.9
19/09/2000,10789.29,1459.9,3865.64,19.54,111.81,5117.15,6403.5,16124.19,99.921875,132.14,104.59,0.253,184.8,1.7701,118.2,96.02993483,36.51,272.15,92.15,5.363,77.2,187.25,0.5453,1.4831,1.7768,8.2779,0.8509,1.4091,106.99
20/09/2000,10687.92,1451.34,3897.44,19.93,111.81,5051.4,6279.9,16458.31,99.953125,131.9,104.59,0.271,183.3,1.8217,117.45,96.59892712,37.2,269.35,90.15,5.318,79.15,188,0.5389,1.4847,1.7767,8.2775,0.8493,1.4105,106.53
21/09/2000,10765.52,1449.05,3828.87,20.18,111.81,4941.06,6199.2,16311.05,99.65625,131.76,104.94,0.268,187.7,1.7861,118.05,95.52240855,34,270.65,92.55,5.287,77.8,190.25,0.5455,1.487,1.7643,8.2778,0.8599,1.4375,106.63
22/09/2000,10847.37,1448.72,3803.76,20.74,111.81,4945.37,6205.9,15818.25,99.875,132.2,105.19,0.238,184.2,1.7673,114.1,96.43121718,32.68,272.15,91.95,5.131,78,194,0.5443,1.4882,1.7327,8.2787,0.8766,1.4537,107.92
25/09/2000,10808.15,1439.03,3741.22,21.41,111.81,4984.29,6257.1,15992.9,99.9375,132.11,104.92,0.19,182.3,1.7422,114.4,95.43402804,31.57,274.3,92.7,5.276,79.05,193.25,0.5484,1.4855,1.7347,8.2793,0.8745,1.4526,107.77
26/09/2000,10631.32,1427.21,3689.1,21.88,111.81,4934.89,6213.2,15928.62,100.1875,131.86,105.1,0.183,182.8,1.7277,114.05,94.93127794,31.5,274.35,91.65,5.324,81.75,194.5,0.5495,1.4871,1.7231,8.2791,0.8828,1.4638,107.59
27/09/2000,10628.36,1426.57,3656.3,21.67,111.81,4949.87,6269.3,15639.95,100.125,132.08,104.82,0.213,184.9,1.7654,113.75,95.97479564,31.46,278.58,91.25,5.312,78.95,194.5,0.5505,1.4954,1.7245,8.2795,0.8834,1.4645,107.32
28/09/2000,10824.06,1458.29,3778.32,19.47,111.81,4934.08,6264.1,15626.96,100.125,132.14,105.12,0.212,182.8,1.7515,112.1,95.84818966,30.34,275.25,91.9,5.124,79.85,196.25,0.5438,1.5003,1.7335,8.2799,0.8791,1.4623,107.63
29/09/2000,10650.92,1436.51,3672.82,20.57,111.81,4915.18,6294.2,15747.26,100.21875,132.43,105.3,0.201,183.8,1.7613,111.45,96.66394723,30.84,274.25,92.05,5.186,83,197.75,0.5428,1.5032,1.7247,8.2798,0.8828,1.4754,108.14
02/10/2000,10700.13,1436.23,3568.9,21.23,112.9,4961.88,6284.5,15902.51,100.1875,132.58,105.25,0.25,186.7,1.8258,110.95,95.60923164,32.18,273.45,89.9,5.352,79.35,199.25,0.5461,1.5095,1.737,8.279,0.8773,1.4662,108.83
03/10/2000,10719.74,1426.46,3455.83,21.85,113.27,5003.46,6345,15912.09,99.890625,132.73,105.2,0.233,183.3,1.8619,106.7,95.52591797,32.07,272.25,90.25,5.348,79.4,203.5,0.5406,1.5039,1.7323,8.279,0.8757,1.4596,108.87
04/10/2000,10784.48,1434.32,3523.1,21.54,113.02,4959.41,6334.9,16149.08,99.765625,132.75,105.1,0.264,182.4,1.8622,110.7,96.44149165,31.43,270.75,89.9,5.29,79.35,204.25,0.5375,1.4941,1.7352,8.279,0.8746,1.4597,109.28
05/10/2000,10724.92,1436.28,3472.1,21.03,112.88,4997.25,6382,16099.26,100,132.89,105.04,0.226,181.8,1.8164,113,95.58344363,30.53,269.65,91.1,5.152,78.7,203.5,0.5298,1.4975,1.7522,8.279,0.8691,1.4439,109.11
06/10/2000,10596.54,1408.99,3361.01,22.71,113.57,4958.37,6391.2,15994.24,100.234375,132.9,105.28,0.237,181.8,1.7655,115.9,95.41046314,30.86,269.65,90.6,5.008,79.45,203.25,0.5338,1.5035,1.7501,8.279,0.8684,1.4459,108.81
09/10/2000,10568.43,1402.03,3355.56,24.02,112.11,4844.44,6264.8,15994.24,100.234375,132.9,105.48,0.247,181.8,1.7831,114.85,95.41046314,31.86,270.6,89.65,5.15,79.95,201.5,0.5373,1.5027,1.7516,8.279,0.8687,1.4487,108.85
